paper_id,title,year,url,arxiv_id,primary_category,categories,pdf_url,topic,reason
P0114,LLM-Agent-UMF: LLM-based Agent Unified Modeling Framework for Seamless Design of Multi Active/Passive Core-Agent Architectures,2024,http://arxiv.org/abs/2409.11393v3,2409.11393v3,cs.SE,"cs.SE,cs.AI,cs.CR,cs.MA",https://arxiv.org/pdf/2409.11393v3,,ranked_by=relevance;score=7
P0115,Mutual Enhancement of Large Language and Reinforcement Learning Models through Bi-Directional Feedback Mechanisms: A Planning Case Study,2024,http://arxiv.org/abs/2401.06603v2,2401.06603v2,cs.CL,cs.CL,https://arxiv.org/pdf/2401.06603v2,,ranked_by=relevance;score=7
P0116,Plancraft: an evaluation dataset for planning with LLM agents,2024,http://arxiv.org/abs/2412.21033v2,2412.21033v2,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2412.21033v2,,ranked_by=relevance;score=7
P0117,STRIDE: A Tool-Assisted LLM Agent Framework for Strategic and Interactive Decision-Making,2024,http://arxiv.org/abs/2405.16376v2,2405.16376v2,cs.CL,"cs.CL,cs.GT",https://arxiv.org/pdf/2405.16376v2,,ranked_by=relevance;score=7
P0118,The Emerged Security and Privacy of LLM Agent: A Survey with Case Studies,2024,http://arxiv.org/abs/2407.19354v2,2407.19354v2,cs.CR,cs.CR,https://arxiv.org/pdf/2407.19354v2,,ranked_by=relevance;score=7
P0119,Tree Search for Language Model Agents,2024,http://arxiv.org/abs/2407.01476v3,2407.01476v3,cs.AI,"cs.AI,cs.CL,cs.LG",https://arxiv.org/pdf/2407.01476v3,,ranked_by=relevance;score=7
P0120,A Survey on Large Language Model based Autonomous Agents,2023,http://arxiv.org/abs/2308.11432v7,2308.11432v7,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2308.11432v7,,ranked_by=relevance;score=7
P0121,"Reason for Future, Act for Now: A Principled Framework for Autonomous LLM Agents with Provable Sample Efficiency",2023,http://arxiv.org/abs/2309.17382v3,2309.17382v3,cs.AI,"cs.AI,cs.LG",https://arxiv.org/pdf/2309.17382v3,,ranked_by=relevance;score=7
P0122,Active Context Compression: Autonomous Memory Management in LLM Agents,2026,http://arxiv.org/abs/2601.07190v1,2601.07190v1,cs.AI,cs.AI,https://arxiv.org/pdf/2601.07190v1,,ranked_by=relevance;score=6
P0123,Agentic Memory: Learning Unified Long-Term and Short-Term Memory Management for Large Language Model Agents,2026,http://arxiv.org/abs/2601.01885v1,2601.01885v1,cs.CL,cs.CL,https://arxiv.org/pdf/2601.01885v1,,ranked_by=relevance;score=6
P0124,Coordinated Pandemic Control with Large Language Model Agents as Policymaking Assistants,2026,http://arxiv.org/abs/2601.09264v1,2601.09264v1,cs.AI,cs.AI,https://arxiv.org/pdf/2601.09264v1,,ranked_by=relevance;score=6
P0125,EnvScaler: Scaling Tool-Interactive Environments for LLM Agent via Programmatic Synthesis,2026,http://arxiv.org/abs/2601.05808v1,2601.05808v1,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2601.05808v1,,ranked_by=relevance;score=6
P0126,Inferring Latent Intentions: Attributional Natural Language Inference in LLM Agents,2026,http://arxiv.org/abs/2601.08742v1,2601.08742v1,cs.CL,cs.CL,https://arxiv.org/pdf/2601.08742v1,,ranked_by=relevance;score=6
P0127,LLM Agent Framework for Intelligent Change Analysis in Urban Environment using Remote Sensing Imagery,2026,http://arxiv.org/abs/2601.02757v1,2601.02757v1,cs.AI,cs.AI,https://arxiv.org/pdf/2601.02757v1,,ranked_by=relevance;score=6
P0128,Membox: Weaving Topic Continuity into Long-Range Memory for LLM Agents,2026,http://arxiv.org/abs/2601.03785v1,2601.03785v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2601.03785v1,,ranked_by=relevance;score=6
P0129,The Confidence Dichotomy: Analyzing and Mitigating Miscalibration in Tool-Use Agents,2026,http://arxiv.org/abs/2601.07264v1,2601.07264v1,cs.CL,cs.CL,https://arxiv.org/pdf/2601.07264v1,,ranked_by=relevance;score=6
P0130,What Do LLM Agents Know About Their World? Task2Quiz: A Paradigm for Studying Environment Understanding,2026,http://arxiv.org/abs/2601.09503v1,2601.09503v1,cs.AI,cs.AI,https://arxiv.org/pdf/2601.09503v1,,ranked_by=relevance;score=6
P0131,A Large-Language-Model Assisted Automated Scale Bar Detection and Extraction Framework for Scanning Electron Microscopic Images,2025,http://arxiv.org/abs/2510.11260v1,2510.11260v1,cs.CV,"cs.CV,cond-mat.mtrl-sci,cs.AI,physics.data-an",https://arxiv.org/pdf/2510.11260v1,,ranked_by=relevance;score=6
P0132,A Multi-LLM-Agent-Based Framework for Economic and Public Policy Analysis,2025,http://arxiv.org/abs/2502.16879v1,2502.16879v1,cs.AI,"cs.AI,econ.GN",https://arxiv.org/pdf/2502.16879v1,,ranked_by=relevance;score=6
P0133,A Vision for Auto Research with LLM Agents,2025,http://arxiv.org/abs/2504.18765v3,2504.18765v3,cs.AI,cs.AI,https://arxiv.org/pdf/2504.18765v3,,ranked_by=relevance;score=6
P0134,A-MEM: Agentic Memory for LLM Agents,2025,http://arxiv.org/abs/2502.12110v11,2502.12110v11,cs.CL,"cs.CL,cs.HC",https://arxiv.org/pdf/2502.12110v11,,ranked_by=relevance;score=6
P0135,AGrail: A Lifelong Agent Guardrail with Effective and Adaptive Safety Detection,2025,http://arxiv.org/abs/2502.11448v2,2502.11448v2,cs.AI,cs.AI,https://arxiv.org/pdf/2502.11448v2,,ranked_by=relevance;score=6
P0136,ALAS: A Stateful Multi-LLM Agent Framework for Disruption-Aware Planning,2025,http://arxiv.org/abs/2505.12501v1,2505.12501v1,cs.AI,cs.AI,https://arxiv.org/pdf/2505.12501v1,,ranked_by=relevance;score=6
P0137,ATLAS: Adaptive Trading with LLM AgentS Through Dynamic Prompt Optimization and Multi-Agent Coordination,2025,http://arxiv.org/abs/2510.15949v2,2510.15949v2,q-fin.TR,"q-fin.TR,cs.AI",https://arxiv.org/pdf/2510.15949v2,,ranked_by=relevance;score=6
P0138,Achieving Olympia-Level Geometry Large Language Model Agent via Complexity Boosting Reinforcement Learning,2025,http://arxiv.org/abs/2512.10534v2,2512.10534v2,cs.AI,cs.AI,https://arxiv.org/pdf/2512.10534v2,,ranked_by=relevance;score=6
P0139,AgenTracer: Who Is Inducing Failure in the LLM Agentic Systems?,2025,http://arxiv.org/abs/2509.03312v2,2509.03312v2,cs.CL,"cs.CL,cs.MA",https://arxiv.org/pdf/2509.03312v2,,ranked_by=relevance;score=6
P0140,Agent Safety Alignment via Reinforcement Learning,2025,http://arxiv.org/abs/2507.08270v1,2507.08270v1,cs.AI,"cs.AI,cs.CR",https://arxiv.org/pdf/2507.08270v1,,ranked_by=relevance;score=6
P0141,Agent-Enhanced Large Language Models for Researching Political Institutions,2025,http://arxiv.org/abs/2503.13524v1,2503.13524v1,cs.CL,"cs.CL,cs.CY",https://arxiv.org/pdf/2503.13524v1,,ranked_by=relevance;score=6
P0142,Agent-R1: Training Powerful LLM Agents with End-to-End Reinforcement Learning,2025,http://arxiv.org/abs/2511.14460v1,2511.14460v1,cs.CL,cs.CL,https://arxiv.org/pdf/2511.14460v1,,ranked_by=relevance;score=6
P0143,AgentSHAP: Interpreting LLM Agent Tool Importance with Monte Carlo Shapley Value Estimation,2025,http://arxiv.org/abs/2512.12597v1,2512.12597v1,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2512.12597v1,,ranked_by=relevance;score=6
P0144,AgentVigil: Generic Black-Box Red-teaming for Indirect Prompt Injection against LLM Agents,2025,http://arxiv.org/abs/2505.05849v4,2505.05849v4,cs.CR,"cs.CR,cs.AI",https://arxiv.org/pdf/2505.05849v4,,ranked_by=relevance;score=6
P0145,Are LLM Agents the New RPA? A Comparative Study with RPA Across Enterprise Workflows,2025,http://arxiv.org/abs/2509.04198v1,2509.04198v1,cs.CY,"cs.CY,cs.MA",https://arxiv.org/pdf/2509.04198v1,,ranked_by=relevance;score=6
P0146,Ask WhAI:Probing Belief Formation in Role-Primed LLM Agents,2025,http://arxiv.org/abs/2511.14780v1,2511.14780v1,cs.AI,cs.AI,https://arxiv.org/pdf/2511.14780v1,,ranked_by=relevance;score=6
P0147,Attractive Metadata Attack: Inducing LLM Agents to Invoke Malicious Tools,2025,http://arxiv.org/abs/2508.02110v2,2508.02110v2,cs.AI,cs.AI,https://arxiv.org/pdf/2508.02110v2,,ranked_by=relevance;score=6
P0148,AutoAgent: A Fully-Automated and Zero-Code Framework for LLM Agents,2025,http://arxiv.org/abs/2502.05957v3,2502.05957v3,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2502.05957v3,,ranked_by=relevance;score=6
P0149,CRAKEN: Cybersecurity LLM Agent with Knowledge-Based Execution,2025,http://arxiv.org/abs/2505.17107v1,2505.17107v1,cs.CR,"cs.CR,cs.AI,cs.LG,cs.MA",https://arxiv.org/pdf/2505.17107v1,,ranked_by=relevance;score=6
P0150,Can LLM Agents Really Debate? A Controlled Study of Multi-Agent Debate in Logical Reasoning,2025,http://arxiv.org/abs/2511.07784v1,2511.07784v1,cs.MA,cs.MA,https://arxiv.org/pdf/2511.07784v1,,ranked_by=relevance;score=6
P0151,Capturing Semantic Flow of ML-based Systems,2025,http://arxiv.org/abs/2503.10310v1,2503.10310v1,cs.SE,"cs.SE,cs.LG",https://arxiv.org/pdf/2503.10310v1,,ranked_by=relevance;score=6
P0152,Coarse-to-Fine Grounded Memory for LLM Agent Planning,2025,http://arxiv.org/abs/2508.15305v1,2508.15305v1,cs.AI,cs.AI,https://arxiv.org/pdf/2508.15305v1,,ranked_by=relevance;score=6
P0153,Commercial LLM Agents Are Already Vulnerable to Simple Yet Dangerous Attacks,2025,http://arxiv.org/abs/2502.08586v1,2502.08586v1,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2502.08586v1,,ranked_by=relevance;score=6
P0154,Complex System Diagnostics Using a Knowledge Graph-Informed and Large Language Model-Enhanced Framework,2025,http://arxiv.org/abs/2505.21291v1,2505.21291v1,cs.AI,cs.AI,https://arxiv.org/pdf/2505.21291v1,,ranked_by=relevance;score=6
P0155,Conformal Constrained Policy Optimization for Cost-Effective LLM Agents,2025,http://arxiv.org/abs/2511.11828v1,2511.11828v1,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2511.11828v1,,ranked_by=relevance;score=6
P0156,CyberSleuth: Autonomous Blue-Team LLM Agent for Web Attack Forensics,2025,http://arxiv.org/abs/2508.20643v1,2508.20643v1,cs.CR,cs.CR,https://arxiv.org/pdf/2508.20643v1,,ranked_by=relevance;score=6
P0157,"DEBATE: A Large-Scale Benchmark for Role-Playing LLM Agents in Multi-Agent, Long-Form Debates",2025,http://arxiv.org/abs/2510.25110v1,2510.25110v1,cs.CL,cs.CL,https://arxiv.org/pdf/2510.25110v1,,ranked_by=relevance;score=6
P0158,DRAFT-RL: Multi-Agent Chain-of-Draft Reasoning for Reinforcement Learning-Enhanced LLMs,2025,http://arxiv.org/abs/2511.20468v1,2511.20468v1,cs.AI,cs.AI,https://arxiv.org/pdf/2511.20468v1,,ranked_by=relevance;score=6
P0159,DatawiseAgent: A Notebook-Centric LLM Agent Framework for Adaptive and Robust Data Science Automation,2025,http://arxiv.org/abs/2503.07044v2,2503.07044v2,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2503.07044v2,,ranked_by=relevance;score=6
P0160,Distilling LLM Agent into Small Models with Retrieval and Code Tools,2025,http://arxiv.org/abs/2505.17612v2,2505.17612v2,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2505.17612v2,,ranked_by=relevance;score=6
P0161,EU-Agent-Bench: Measuring Illegal Behavior of LLM Agents Under EU Law,2025,http://arxiv.org/abs/2510.21524v1,2510.21524v1,cs.AI,cs.AI,https://arxiv.org/pdf/2510.21524v1,,ranked_by=relevance;score=6
P0162,Enabling Self-Improving Agents to Learn at Test Time With Human-In-The-Loop Guidance,2025,http://arxiv.org/abs/2507.17131v2,2507.17131v2,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2507.17131v2,,ranked_by=relevance;score=6
P0163,End-to-End Edge AI Service Provisioning Framework in 6G ORAN,2025,http://arxiv.org/abs/2503.11933v1,2503.11933v1,cs.NI,"cs.NI,cs.AI",https://arxiv.org/pdf/2503.11933v1,,ranked_by=relevance;score=6
P0164,Evaluation and Benchmarking of LLM Agents: A Survey,2025,http://arxiv.org/abs/2507.21504v1,2507.21504v1,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2507.21504v1,,ranked_by=relevance;score=6
P0165,Evolution of Cooperation in LLM-Agent Societies: A Preliminary Study Using Different Punishment Strategies,2025,http://arxiv.org/abs/2504.19487v3,2504.19487v3,cs.MA,cs.MA,https://arxiv.org/pdf/2504.19487v3,,ranked_by=relevance;score=6
P0166,Exemplar-Guided Planing: Enhanced LLM Agent for KGQA,2025,http://arxiv.org/abs/2510.15283v1,2510.15283v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2510.15283v1,,ranked_by=relevance;score=6
P0167,Exploring Communication Strategies for Collaborative LLM Agents in Mathematical Problem-Solving,2025,http://arxiv.org/abs/2507.17753v1,2507.17753v1,cs.HC,"cs.HC,cs.AI,cs.CL,cs.CY",https://arxiv.org/pdf/2507.17753v1,,ranked_by=relevance;score=6
P0168,FEABench: Evaluating Language Models on Multiphysics Reasoning Ability,2025,http://arxiv.org/abs/2504.06260v1,2504.06260v1,cs.AI,"cs.AI,cs.CL,math.NA",https://arxiv.org/pdf/2504.06260v1,,ranked_by=relevance;score=6
P0169,From Experience to Strategy: Empowering LLM Agents with Trainable Graph Memory,2025,http://arxiv.org/abs/2511.07800v1,2511.07800v1,cs.CL,cs.CL,https://arxiv.org/pdf/2511.07800v1,,ranked_by=relevance;score=6
P0170,From Narrative to Action: A Hierarchical LLM-Agent Framework for Human Mobility Generation,2025,http://arxiv.org/abs/2510.24802v1,2510.24802v1,cs.MA,"cs.MA,cs.AI,cs.CY",https://arxiv.org/pdf/2510.24802v1,,ranked_by=relevance;score=6
P0171,General Modular Harness for LLM Agents in Multi-Turn Gaming Environments,2025,http://arxiv.org/abs/2507.11633v1,2507.11633v1,cs.AI,cs.AI,https://arxiv.org/pdf/2507.11633v1,,ranked_by=relevance;score=6
P0172,Graph-Enhanced Policy Optimization in LLM Agent Training,2025,http://arxiv.org/abs/2510.26270v1,2510.26270v1,cs.AI,cs.AI,https://arxiv.org/pdf/2510.26270v1,,ranked_by=relevance;score=6
P0173,GraphCodeAgent: Dual Graph-Guided LLM Agent for Retrieval-Augmented Repo-Level Code Generation,2025,http://arxiv.org/abs/2504.10046v2,2504.10046v2,cs.SE,cs.SE,https://arxiv.org/pdf/2504.10046v2,,ranked_by=relevance;score=6
P0174,HMCF: A Human-in-the-loop Multi-Robot Collaboration Framework Based on Large Language Models,2025,http://arxiv.org/abs/2505.00820v1,2505.00820v1,cs.RO,cs.RO,https://arxiv.org/pdf/2505.00820v1,,ranked_by=relevance;score=6
P0175,IPIGuard: A Novel Tool Dependency Graph-Based Defense Against Indirect Prompt Injection in LLM Agents,2025,http://arxiv.org/abs/2508.15310v1,2508.15310v1,cs.CR,"cs.CR,cs.AI,cs.CL",https://arxiv.org/pdf/2508.15310v1,,ranked_by=relevance;score=6
P0176,Improving LLM Agents with Reinforcement Learning on Cryptographic CTF Challenges,2025,http://arxiv.org/abs/2506.02048v2,2506.02048v2,cs.CR,"cs.CR,cs.AI",https://arxiv.org/pdf/2506.02048v2,,ranked_by=relevance;score=6
P0177,"In-Context Distillation with Self-Consistency Cascades: A Simple, Training-Free Way to Reduce LLM Agent Costs",2025,http://arxiv.org/abs/2512.02543v1,2512.02543v1,cs.LG,cs.LG,https://arxiv.org/pdf/2512.02543v1,,ranked_by=relevance;score=6
P0178,Knowledge-Informed Automatic Feature Extraction via Collaborative Large Language Model Agents,2025,http://arxiv.org/abs/2511.15074v1,2511.15074v1,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2511.15074v1,,ranked_by=relevance;score=6
P0179,Large Language Model Agent for Structural Drawing Generation Using ReAct Prompt Engineering and Retrieval Augmented Generation,2025,http://arxiv.org/abs/2507.19771v1,2507.19771v1,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2507.19771v1,,ranked_by=relevance;score=6
P0180,Large Language Model Agents for Radio Map Generation and Wireless Network Planning,2025,http://arxiv.org/abs/2501.11283v2,2501.11283v2,cs.IT,cs.IT,https://arxiv.org/pdf/2501.11283v2,,ranked_by=relevance;score=6
P0181,Learning to Make Friends: Coaching LLM Agents toward Emergent Social Ties,2025,http://arxiv.org/abs/2510.19299v1,2510.19299v1,cs.AI,"cs.AI,cs.MA,cs.SI",https://arxiv.org/pdf/2510.19299v1,,ranked_by=relevance;score=6
P0182,LoCoBench-Agent: An Interactive Benchmark for LLM Agents in Long-Context Software Engineering,2025,http://arxiv.org/abs/2511.13998v1,2511.13998v1,cs.SE,"cs.SE,cs.AI",https://arxiv.org/pdf/2511.13998v1,,ranked_by=relevance;score=6
P0183,"MCP-Flow: Facilitating LLM Agents to Master Real-World, Diverse and Scaling MCP Tools",2025,http://arxiv.org/abs/2510.24284v2,2510.24284v2,cs.AI,cs.AI,https://arxiv.org/pdf/2510.24284v2,,ranked_by=relevance;score=6
P0184,MemR$^3$: Memory Retrieval via Reflective Reasoning for LLM Agents,2025,http://arxiv.org/abs/2512.20237v1,2512.20237v1,cs.AI,cs.AI,https://arxiv.org/pdf/2512.20237v1,,ranked_by=relevance;score=6
P0185,Merge and Conquer: Evolutionarily Optimizing AI for 2048,2025,http://arxiv.org/abs/2510.20205v1,2510.20205v1,cs.AI,cs.AI,https://arxiv.org/pdf/2510.20205v1,,ranked_by=relevance;score=6
P0186,MindFlow: Revolutionizing E-commerce Customer Support with Multimodal LLM Agents,2025,http://arxiv.org/abs/2507.05330v1,2507.05330v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2507.05330v1,,ranked_by=relevance;score=6
P0187,MuaLLM: A Multimodal Large Language Model Agent for Circuit Design Assistance with Hybrid Contextual Retrieval-Augmented Generation,2025,http://arxiv.org/abs/2508.08137v1,2508.08137v1,cs.LG,"cs.LG,cs.AI,eess.SY",https://arxiv.org/pdf/2508.08137v1,,ranked_by=relevance;score=6
P0188,Multiple LLM Agents Debate for Equitable Cultural Alignment,2025,http://arxiv.org/abs/2505.24671v2,2505.24671v2,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2505.24671v2,,ranked_by=relevance;score=6
P0189,OSC: Cognitive Orchestration through Dynamic Knowledge Alignment in Multi-Agent LLM Collaboration,2025,http://arxiv.org/abs/2509.04876v1,2509.04876v1,cs.AI,cs.AI,https://arxiv.org/pdf/2509.04876v1,,ranked_by=relevance;score=6
P0190,OdysseyBench: Evaluating LLM Agents on Long-Horizon Complex Office Application Workflows,2025,http://arxiv.org/abs/2508.09124v1,2508.09124v1,cs.CL,cs.CL,https://arxiv.org/pdf/2508.09124v1,,ranked_by=relevance;score=6
P0191,OmniReflect: Discovering Transferable Constitutions for LLM agents via Neuro-Symbolic Reflections,2025,http://arxiv.org/abs/2506.17449v1,2506.17449v1,cs.AI,cs.AI,https://arxiv.org/pdf/2506.17449v1,,ranked_by=relevance;score=6
P0192,Opponent Shaping in LLM Agents,2025,http://arxiv.org/abs/2510.08255v1,2510.08255v1,cs.LG,"cs.LG,cs.AI,cs.CL,cs.MA",https://arxiv.org/pdf/2510.08255v1,,ranked_by=relevance;score=6
P0193,"Overhearing LLM Agents: A Survey, Taxonomy, and Roadmap",2025,http://arxiv.org/abs/2509.16325v1,2509.16325v1,cs.CL,"cs.CL,cs.AI,cs.HC",https://arxiv.org/pdf/2509.16325v1,,ranked_by=relevance;score=6
P0194,PersonaAgent: When Large Language Model Agents Meet Personalization at Test Time,2025,http://arxiv.org/abs/2506.06254v1,2506.06254v1,cs.AI,"cs.AI,cs.CL,cs.LG",https://arxiv.org/pdf/2506.06254v1,,ranked_by=relevance;score=6
P0195,PilotRL: Training Language Model Agents via Global Planning-Guided Progressive Reinforcement Learning,2025,http://arxiv.org/abs/2508.00344v4,2508.00344v4,cs.CL,cs.CL,https://arxiv.org/pdf/2508.00344v4,,ranked_by=relevance;score=6
P0196,Plan-Then-Execute: An Empirical Study of User Trust and Team Performance When Using LLM Agents As A Daily Assistant,2025,http://arxiv.org/abs/2502.01390v1,2502.01390v1,cs.HC,"cs.HC,cs.CL",https://arxiv.org/pdf/2502.01390v1,,ranked_by=relevance;score=6
P0197,ProAgent: Harnessing On-Demand Sensory Contexts for Proactive LLM Agent Systems,2025,http://arxiv.org/abs/2512.06721v1,2512.06721v1,cs.AI,"cs.AI,cs.CL,cs.HC",https://arxiv.org/pdf/2512.06721v1,,ranked_by=relevance;score=6
P0198,RAGEN: Understanding Self-Evolution in LLM Agents via Multi-Turn Reinforcement Learning,2025,http://arxiv.org/abs/2504.20073v2,2504.20073v2,cs.LG,"cs.LG,cs.AI,cs.CL",https://arxiv.org/pdf/2504.20073v2,,ranked_by=relevance;score=6
P0199,RAS-Eval: A Comprehensive Benchmark for Security Evaluation of LLM Agents in Real-World Environments,2025,http://arxiv.org/abs/2506.15253v1,2506.15253v1,cs.CR,"cs.CR,cs.AI",https://arxiv.org/pdf/2506.15253v1,,ranked_by=relevance;score=6
P0200,REMSA: An LLM Agent for Foundation Model Selection in Remote Sensing,2025,http://arxiv.org/abs/2511.17442v1,2511.17442v1,cs.CV,"cs.CV,cs.AI",https://arxiv.org/pdf/2511.17442v1,,ranked_by=relevance;score=6
P0201,RRO: LLM Agent Optimization Through Rising Reward Trajectories,2025,http://arxiv.org/abs/2505.20737v1,2505.20737v1,cs.AI,cs.AI,https://arxiv.org/pdf/2505.20737v1,,ranked_by=relevance;score=6
P0202,ReflAct: World-Grounded Decision Making in LLM Agents via Goal-State Reflection,2025,http://arxiv.org/abs/2505.15182v2,2505.15182v2,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2505.15182v2,,ranked_by=relevance;score=6
P0203,Reliable Weak-to-Strong Monitoring of LLM Agents,2025,http://arxiv.org/abs/2508.19461v1,2508.19461v1,cs.AI,"cs.AI,cs.CR,cs.LG",https://arxiv.org/pdf/2508.19461v1,,ranked_by=relevance;score=6
P0204,Routine: A Structural Planning Framework for LLM Agent System in Enterprise,2025,http://arxiv.org/abs/2507.14447v2,2507.14447v2,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2507.14447v2,,ranked_by=relevance;score=6
P0205,SEC-bench: Automated Benchmarking of LLM Agents on Real-World Software Security Tasks,2025,http://arxiv.org/abs/2506.11791v2,2506.11791v2,cs.LG,"cs.LG,cs.CR",https://arxiv.org/pdf/2506.11791v2,,ranked_by=relevance;score=6
P0206,SENTINEL: A Multi-Level Formal Framework for Safety Evaluation of LLM-based Embodied Agents,2025,http://arxiv.org/abs/2510.12985v1,2510.12985v1,cs.AI,cs.AI,https://arxiv.org/pdf/2510.12985v1,,ranked_by=relevance;score=6
P0207,SHADE-Arena: Evaluating Sabotage and Monitoring in LLM Agents,2025,http://arxiv.org/abs/2506.15740v2,2506.15740v2,cs.AI,"cs.AI,cs.CR,cs.LG",https://arxiv.org/pdf/2506.15740v2,,ranked_by=relevance;score=6
P0208,SIRAJ: Diverse and Efficient Red-Teaming for LLM Agents via Distilled Structured Reasoning,2025,http://arxiv.org/abs/2510.26037v1,2510.26037v1,cs.CR,"cs.CR,cs.AI,cs.CL",https://arxiv.org/pdf/2510.26037v1,,ranked_by=relevance;score=6
P0209,STAC: When Innocent Tools Form Dangerous Chains to Jailbreak LLM Agents,2025,http://arxiv.org/abs/2509.25624v1,2509.25624v1,cs.CR,"cs.CR,cs.AI,cs.CL,cs.LG",https://arxiv.org/pdf/2509.25624v1,,ranked_by=relevance;score=6
P0210,SafeScientist: Toward Risk-Aware Scientific Discoveries by LLM Agents,2025,http://arxiv.org/abs/2505.23559v1,2505.23559v1,cs.AI,cs.AI,https://arxiv.org/pdf/2505.23559v1,,ranked_by=relevance;score=6
P0211,Scaling Long-Horizon LLM Agent via Context-Folding,2025,http://arxiv.org/abs/2510.11967v1,2510.11967v1,cs.CL,"cs.CL,cs.LG",https://arxiv.org/pdf/2510.11967v1,,ranked_by=relevance;score=6
P0212,SimuHome: A Temporal- and Environment-Aware Benchmark for Smart Home LLM Agents,2025,http://arxiv.org/abs/2509.24282v2,2509.24282v2,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2509.24282v2,,ranked_by=relevance;score=6
P0213,Simulating Rumor Spreading in Social Networks using LLM Agents,2025,http://arxiv.org/abs/2502.01450v1,2502.01450v1,cs.SI,"cs.SI,cs.AI",https://arxiv.org/pdf/2502.01450v1,,ranked_by=relevance;score=6
P0214,StaffPro: an LLM Agent for Joint Staffing and Profiling,2025,http://arxiv.org/abs/2507.21636v1,2507.21636v1,cs.AI,cs.AI,https://arxiv.org/pdf/2507.21636v1,,ranked_by=relevance;score=6
P0215,Surgical AI Copilot: Energy-Based Fourier Gradient Low-Rank Adaptation for Surgical LLM Agent Reasoning and Planning,2025,http://arxiv.org/abs/2503.09474v2,2503.09474v2,cs.CV,cs.CV,https://arxiv.org/pdf/2503.09474v2,,ranked_by=relevance;score=6
P0216,Survey of Specialized Large Language Model,2025,http://arxiv.org/abs/2508.19667v1,2508.19667v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2508.19667v1,,ranked_by=relevance;score=6
P0217,Swarms of Large Language Model Agents for Protein Sequence Design with Experimental Validation,2025,http://arxiv.org/abs/2511.22311v1,2511.22311v1,cs.AI,"cs.AI,cond-mat.mes-hall,cond-mat.soft,cs.CL,cs.LG",https://arxiv.org/pdf/2511.22311v1,,ranked_by=relevance;score=6
P0218,Temperature and Persona Shape LLM Agent Consensus With Minimal Accuracy Gains in Qualitative Coding,2025,http://arxiv.org/abs/2507.11198v1,2507.11198v1,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2507.11198v1,,ranked_by=relevance;score=6
P0219,The Real Barrier to LLM Agent Usability is Agentic ROI,2025,http://arxiv.org/abs/2505.17767v1,2505.17767v1,cs.CL,cs.CL,https://arxiv.org/pdf/2505.17767v1,,ranked_by=relevance;score=6
P0220,ToolScope: Enhancing LLM Agent Tool Use through Tool Merging and Context-Aware Filtering,2025,http://arxiv.org/abs/2510.20036v1,2510.20036v1,cs.CL,"cs.CL,cs.SE",https://arxiv.org/pdf/2510.20036v1,,ranked_by=relevance;score=6
